PooledfundId,PooledFundName,AllocationSourceId,AllocationYear,ChfProjectCode,PlannedMen,PlannedWomen,PlannedBoys,PlannedGirls,PlannedTotal,ActualMen,ActualWomen,ActualBoys,ActualGirls,ActualTotal
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5456,0,0,1802,1598,3400,0,0,3095,4155,7250
72,Iraq,2,2017,IRQ-17/3884/ST/P/INGO/5466,7160,9770,4900,4900,26730,8573,8108,2387,2135,21203
72,Iraq,2,2017,IRQ-17/3884/ST/P/INGO/5470,2574,2574,1615,1615,8378,3197,3602,4193,4836,15828
72,Iraq,2,2017,IRQ-17/3884/ST/CCCM/NGO/5483,15840,14400,20160,21600,72000,15840,14400,20160,21600,72000
72,Iraq,2,2017,IRQ-17/3884/ST/F/INGO/5487,16651,15998,14184,13629,60462,18946,18257,16189,15500,68892
72,Iraq,2,2017,IRQ-17/3884/ST/H/UN/5490,11173,14040,9565,10022,44800,9473,15002,10844,11326,46645
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5491,20986,22736,8162,8842,60726,13233,15124,4915,4537,37809
72,Iraq,2,2017,IRQ-17/3884/ST/CCCM/INGO/5493,34190,35505,30245,31560,131500,46808,49972,50842,50089,197711
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/NGO/5504,7920,7200,10180,10700,36000,7920,7200,10180,10700,36000
72,Iraq,2,2017,IRQ-17/3884/ST/NFIs/INGO/5505,1452,1715,1707,1726,6600,1185,1285,1238,1226,4934
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5509,8884,8480,10903,12114,40381,11100,10595,13623,15136,50454
72,Iraq,2,2017,IRQ-17/3884/ST/P/UN/5535,5840,32650,5800,11460,55750,7309,26888,8709,18203,61109
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5538,4400,4200,6000,5400,20000,19810,18910,26744,24583,90047
72,Iraq,2,2017,IRQ-17/3884/ST/CCS/UN/5541,38714,10291,391,104,49500,24329,12168,394,135,37026
72,Iraq,2,2017,IRQ-17/3884/ST/CCS/INGO/5543,125000,125000,125000,125000,500000,125000,125000,125000,125000,500000
72,Iraq,2,2017,IRQ-17/3884/ST/P-E/INGO/5546,6000,6000,3750,3750,19500,7143,6480,5083,4482,23188
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5558,6000,8500,7000,8500,30000,6720,10080,10080,15120,42000
72,Iraq,2,2017,IRQ-17/3884/ST/E/NGO/5571,173,191,4312,3628,8304,0,0,0,0,0
72,Iraq,2,2017,IRQ-17/3884/ST/P/INGO/5573,4935,4725,10420,10570,30650,8861,10202,21483,20603,61149
72,Iraq,2,2017,IRQ-17/3884/ST/H/UN/5579,0,24500,980,6125,31605,0,26312,1023,6712,34047
72,Iraq,2,2017,IRQ-17/3884/ST/NFIs/INGO/5582,2730,2835,2415,2520,10500,3448,3536,3706,3957,14647
72,Iraq,2,2017,IRQ-17/3884/ST/CCCM/INGO/5596,2250,3000,4500,5250,15000,400,431,648,576,2055
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5626,1365,1733,2227,2175,7500,4076,5346,6824,6592,22838
72,Iraq,2,2017,IRQ-17/3884/ST/LOGs/UN/5627,0,0,0,30,30,0,0,0,30,30
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5628,2626,2727,2424,2323,10100,1750,2181,3071,3092,10094
72,Iraq,2,2017,IRQ-17/3884/ST/H/NGO/5631,6950,6874,5181,4095,23100,6153,6085,4587,3625,20450
72,Iraq,2,2017,IRQ-17/3884/ST/CASH/INGO/5636,918,882,1323,1377,4500,1120,1075,1603,1669,5467
72,Iraq,2,2017,IRQ-17/3884/ST/H/INGO/5644,4891,4668,5780,6891,22230,4925,4701,5820,6940,22386
72,Iraq,2,2017,IRQ-17/3884/ST/NFIs/INGO/5645,1560,1560,1440,1440,6000,2000,2133,2554,2293,8980
72,Iraq,2,2017,IRQ-17/3884/ST/H/INGO/5648,3900,3900,3600,3600,15000,3900,3900,3600,3600,15000
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5650,1370,1508,2754,2868,8500,90,200,15,76,381
72,Iraq,2,2017,IRQ-17/3884/ST/E/INGO/5653,106,210,1670,1930,3916,65,101,3862,4285,8313
72,Iraq,2,2017,IRQ-17/3884/ST/P/INGO/5654,1073,1071,1500,1500,5144,831,1190,1634,1636,5291
72,Iraq,2,2017,IRQ-17/3884/ST/P/INGO/5656,277,237,1219,931,2664,306,301,1211,1049,2867
72,Iraq,2,2017,IRQ-17/3884/ST/CASH/INGO/5658,929,929,931,931,3720,1149,1250,974,916,4289
72,Iraq,2,2017,IRQ-17/3884/ST/H/NGO/5663,12932,13458,1279,1331,29000,13130,21190,6773,5553,46646
72,Iraq,2,2017,IRQ-17/3884/ST/H/INGO/5668,16880,17570,14970,15580,65000,9243,11030,8654,11821,40748
72,Iraq,2,2017,IRQ-17/3884/ST/H/INGO/5671,9450,9450,6300,6300,31500,10250,9500,4805,3114,27669
72,Iraq,2,2017,IRQ-17/3884/ST/P/NGO/5673,150,541,0,225,916,172,3825,0,2333,6330
72,Iraq,2,2017,IRQ-17/3884/ST/F/INGO/5675,9206,9160,9152,8482,36000,9814,9762,9754,9040,38370
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5678,3750,3750,4750,4750,17000,3542,3015,5867,4160,16584
72,Iraq,2,2017,IRQ-17/3884/ST/NFIs/O/5683,3056,2938,2452,2354,10800,3024,2916,2484,2376,10800
72,Iraq,2,2017,IRQ-17/3884/ST/E/INGO/5686,1580,1660,4000,4000,11240,112,67,2197,1411,3787
72,Iraq,2,2017,IRQ-17/3884/ST/F/UN/5693,71340,59040,61500,54120,246000,0,0,0,0,0
72,Iraq,2,2017,IRQ-17/3884/ST/H/INGO/5694,2114,2200,2481,2384,9179,3500,3600,7200,7654,21954
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5706,1218,1470,630,882,4200,1530,1785,765,1020,5100
72,Iraq,2,2017,IRQ-17/3884/ST/CASH/INGO/5709,6225,5980,5303,5094,22602,5563,5694,5245,5230,21732
72,Iraq,2,2017,IRQ-17/3884/ST/EL/INGO/5720,844,844,770,878,3336,1400,1838,928,1059,5225
72,Iraq,2,2017,IRQ-17/3884/ST/NFIs/INGO/5721,2401,2974,3293,3220,11888,2002,2931,3688,3629,12250
72,Iraq,2,2017,IRQ-17/3884/ST/NFIs/NGO/5723,1554,1666,1354,1466,6040,2421,2387,2136,2013,8957
72,Iraq,2,2017,IRQ-17/3884/ST/EL/NGO/5728,500,500,550,550,2100,28,30,32,36,126
72,Iraq,2,2017,IRQ-17/3884/ST/EL/INGO/5735,520,520,1040,1040,3120,860,870,580,598,2908
72,Iraq,2,2017,IRQ-17/3884/ST/P/INGO/5736,2390,2967,3164,2887,11408,6266,6920,2138,1877,17201
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/INGO/5739,4802,4998,7203,7497,24500,4802,4998,7203,7497,24500
72,Iraq,2,2017,IRQ-17/3884/ST/E-P/INGO/5744,1250,1250,3800,3800,10100,1854,1651,6900,6794,17199
72,Iraq,2,2017,IRQ-17/3884/ST/WASH/UN/5751,52939,64879,55729,66453,240000,111291,122160,72907,81642,388000
72,Iraq,2,2017,IRQ-17/3884/ST/P/INGO/5752,1394,1388,2030,1890,6702,1174,1132,5485,4258,12049
72,Iraq,2,2017,IRQ-17/3884/ST/P/INGO/5753,3015,3015,2655,2655,11340,5584,5706,2056,2144,15490
72,Iraq,2,2017,IRQ-17/3884/ST/H/INGO/5754,9840,11890,9635,9635,41000,10631,13352,4157,4371,32511
72,Iraq,2,2017,IRQ-17/3884/ST/E-WASH-P/INGO/5757,4000,4000,20700,27300,56000,4000,4000,20700,27300,56000
72,Iraq,2,2017,IRQ-17/3884/ST/NFIs/UN/5760,1980,2160,1440,1620,7200,2448,2590,1656,2116,8810
72,Iraq,2,2017,IRQ-17/3884/ST/RRM/UN/5767,25970,27030,23030,23970,100000,23048,24160,26059,26733,100000
72,Iraq,2,2017,IRQ-17/3884/ST/E/INGO/5775,0,0,8000,8000,16000,0,0,8066,7950,16016
72,Iraq,1,2017,IRQ-17/3884/RA/P/UN/6206,0,115200,0,28800,144000,0,32000,0,8000,40000
72,Iraq,1,2017,IRQ-17/3884/R/P/UN/6862,330,2100,250,1095,3775,1852,4171,2431,2711,11165
72,Iraq,1,2017,IRQ-17/3884/R/P/INGO/6864,626,724,1621,1566,4537,2036,2457,3734,4144,12371
72,Iraq,1,2017,IRQ-17/3884/R/H/UN/6872,4860,5040,3960,4140,18000,17611,21401,11000,11530,61542
72,Iraq,1,2017,IRQ-17/3884/R/WASH/INGO/7100,4586,4774,4234,4406,18000,3821,4763,3594,3790,15968
72,Iraq,1,2017,IRQ-17/3884/R/P/INGO/7107,1012,1012,700,700,3424,793,1113,1054,1007,3967
72,Iraq,1,2017,IRQ-17/3884/R/WASH/NGO/7134,19500,19500,10500,10500,60000,4801,6080,2321,3076,16278
72,Iraq,1,2017,IRQ-17/3884/R/E/NGO/7154,107,107,1785,1786,3785,143,41,3928,2668,6780
72,Iraq,1,2017,IRQ-17/3884/R/H/UN/7172,3430,4252,2880,3157,13719,3972,4923,4587,4726,18208
72,Iraq,1,2017,IRQ-17/3884/R/H/INGO/7174,1500,2000,2000,2000,7500,1478,3508,2030,2390,9406
72,Iraq,1,2017,IRQ-17/3884/R/H/UN/7191,20000,19200,20800,20000,80000,54075,51912,56238,54075,216300
72,Iraq,1,2017,IRQ-17/3884/R/CASH/INGO/7200,1520,1461,1295,1244,5520,1414,1656,1502,1471,6043
72,Iraq,1,2017,IRQ-17/3884/R/P/INGO/7225,17000,17000,17000,17000,68000,128,227,559,346,1260
72,Iraq,1,2017,IRQ-17/3884/R/CASH/INGO/7229,765,978,1275,1232,4250,0,0,0,0,0
72,Iraq,1,2017,IRQ-17/3884/R/NFIs/INGO/7230,2753,3394,4103,4099,14349,3101,3796,3649,4183,14729
72,Iraq,1,2017,IRQ-17/3884/R/WASH/INGO/7232,1911,2425,3119,3045,10500,3465,4364,5508,5192,18529
72,Iraq,1,2017,IRQ-17/3884/R/P/INGO/7267,3000,3000,6000,6000,18000,174,160,44,32,410
72,Iraq,1,2017,IRQ-17/3884/R/NFIs/UN/7283,1000,1000,2000,2000,6000,500,500,1000,1000,3000
72,Iraq,1,2017,IRQ-17/3884/R/E/INGO/7300,54,54,2700,2700,5508,105,15,3740,2312,6172
72,Iraq,1,2017,IRQ-17/3884/R/P/INGO/7316,13,13,60,60,146,0,0,0,0,0
72,Iraq,1,2017,IRQ-17/3884/R7/NFIs/UN/7689,1800,2235,1510,1655,7200,1679,1952,2128,1971,7730
72,Iraq,1,2017,IRQ-17/3884/R7/NFIs/INGO/7695,1092,1134,945,1029,4200,665,869,827,872,3233
72,Iraq,1,2017,IRQ-17/3884/R7/NFIs/INGO/7699,2822,2938,3058,3182,12000,2275,2640,5150,5575,15640
72,Iraq,1,2017,IRQ-17/3884/R7/CCS/INGO/7720,43,43,42,42,170,40,20,5,5,70
72,Iraq,2,2018,IRQ-18/3884/SA1/P/NGO/8024,1000,1500,500,500,3500,140,340,837,547,1864
72,Iraq,2,2018,IRQ-18/3884/SA1/WASH/NGO/8066,239,340,8205,11345,20129,270,198,8095,11091,19654
72,Iraq,2,2018,IRQ-18/3884/SA1/H/INGO/8251,1209,1419,876,876,4380,2233,2703,1563,1529,8028
72,Iraq,2,2018,IRQ-18/3884/SA1/CASH/INGO/8308,972,864,936,828,3600,988,878,952,842,3660
72,Iraq,2,2018,IRQ-18/3884/SA1/H-P/INGO/8334,62,1948,1288,1650,4948,11,1737,2359,2257,6364
72,Iraq,2,2018,IRQ-18/3884/SA1/WASH/INGO/8341,6071,6050,5646,6233,24000,0,0,0,0,0
72,Iraq,2,2018,IRQ-18/3884/SA1/P/NGO/8420,4023,3587,0,0,7610,4511,1665,0,0,6176
72,Iraq,2,2018,IRQ-18/3884/SA1/H/INGO/8421,2633,4253,2747,2500,12133,3584,5780,3730,3394,16488
72,Iraq,2,2018,IRQ-18/3884/SA1/P/NGO/8427,122,1756,60,975,2913,2,4182,0,1382,5566
72,Iraq,2,2018,IRQ-18/3884/SA1/F/INGO/8430,970,1450,965,1445,4830,1317,1609,1004,953,4883
72,Iraq,2,2018,IRQ-18/3884/SA1/H/INGO/8436,1712,3088,1240,1160,7200,3054,4057,1548,1298,9957
72,Iraq,2,2018,IRQ-18/3884/SA1/NFIs/INGO/8437,1294,1302,1148,1194,4938,558,707,701,784,2750
72,Iraq,2,2018,IRQ-18/3884/SA1/WASH/NGO/8439,3774,4064,5750,5518,19106,691,713,1276,1264,3944
72,Iraq,2,2018,IRQ-18/3884/SA1/CCCM/INGO/8442,14076,13524,28152,27048,82800,793,750,690,750,2983
72,Iraq,2,2018,IRQ-18/3884/SA1/WASH/INGO/8450,3744,3744,4448,4196,16132,108,98,100,117,423
72,Iraq,2,2018,IRQ-18/3884/SA1/WASH/INGO/8464,3116,3244,2764,2876,12000,3551,3721,2950,3278,13500
72,Iraq,2,2018,IRQ-18/3884/SA1/WASH/INGO/8471,2727,2603,3347,3719,12396,0,0,0,0,0
72,Iraq,2,2018,IRQ-18/3884/SA1/H/NGO/8482,1805,1786,1233,1176,6000,1849,1830,1263,1206,6148
72,Iraq,2,2018,IRQ-18/3884/SA1/E/NGO/8486,1750,920,600,600,3870,347,125,1506,925,2903
72,Iraq,2,2018,IRQ-18/3884/SA1/E/INGO/8500,90,60,2500,2500,5150,10,20,2412,2533,4975
72,Iraq,2,2018,IRQ-18/3884/SA1/H/NGO/8508,15615,15444,11640,9201,51900,15763,15591,11751,9289,52394
72,Iraq,2,2018,IRQ-18/3884/SA1/H/INGO/8532,1000,1023,1970,1978,5971,526,386,253,323,1488
72,Iraq,2,2018,IRQ-18/3884/SA1/CCS/INGO/8543,125000,125000,125000,125000,500000,62500,62500,62500,62500,250000
72,Iraq,2,2018,IRQ-18/3884/SA1/H/NGO/8567,0,1200,0,0,1200,0,2093,0,0,2093
72,Iraq,2,2018,IRQ-18/3884/SA1/H/INGO/8570,200,5724,3612,3612,13148,0,1840,3217,3115,8172
72,Iraq,2,2018,IRQ-18/3884/SA1/P/NGO/8578,600,2000,400,600,3600,472,2424,244,1626,4766
72,Iraq,2,2018,IRQ-18/3884/SA1/F-EL/INGO/8582,3030,3050,2900,3020,12000,0,0,0,0,0
72,Iraq,2,2018,IRQ-18/3884/SA1/WASH/INGO/8597,6500,7800,5850,5850,26000,4658,6730,7247,7247,25882
73,Jordan,2,2015,JOR-14/DDA-3560/CP/NFI/INGO/1131,1170,1579,1579,1522,5850,954,1079,891,960,3884
73,Jordan,2,2015,JOR-14/DDA-3560/CP/NFI/INGO/1134,471,575,47,57,1150,158,477,472,431,1538
73,Jordan,2,2015,JOR-14/DDA-3560/CP/NFI/INGO/1135,390,424,0,0,814,345,583,488,437,1853
73,Jordan,1,2015,JOR-15/DDA-3560/RB/H/NGO/1481,250,4050,150,327,4777,260,9244,200,400,10104
73,Jordan,2,2015,JOR-15/DDA-3560/CFP615/H/INGO/1675,1241,4569,1437,1428,8675,1570,7653,380,367,9970
73,Jordan,2,2015,JOR-15/DDA-3560/CFP615/P/INGO/1687,24380,26105,33120,31395,115000,66409,51338,25825,19964,163536
73,Jordan,2,2015,JOR-15/DDA-3560/CFP615/H/INGO/1698,1350,1350,1150,1150,5000,1657,1305,634,426,4022
73,Jordan,2,2015,JOR-15/DDA-3560/CFP615/WASH/INGO/1700,275,275,2000,2000,4550,116,560,2324,6680,9680
73,Jordan,2,2015,JOR-15/DDA-3560/CFPO2015/BN/INGO/2050,523,537,562,578,2200,454,586,770,761,2571
73,Jordan,2,2015,JOR-15/DDA-3560/CFPO2015/BN/INGO/2051,680,1258,646,816,3400,1084,1275,1050,1044,4453
73,Jordan,2,2015,JOR-15/DDA-3560/CFPO2015/BN/INGO/2053,567,640,666,627,2500,626,819,699,668,2812
73,Jordan,2,2015,JOR-15/DDA-3560/CFPO2015/BN/INGO/2057,727,819,851,803,3200,667,902,801,830,3200
73,Jordan,2,2015,JOR-15/DDA-3560/CFPO2015/BN/INGO/2058,943,1025,1107,1025,4100,1073,1231,1842,1706,5852
73,Jordan,2,2015,JOR-15/DDA-3560/CFPO2015/BN/INGO/2061,619,735,906,836,3096,766,961,963,828,3518
73,Jordan,2,2015,JOR-15/DDA-3560/CFPO2015/BN/INGO/2064,765,760,758,717,3000,808,1014,1032,991,3845
73,Jordan,1,2015,JOR-15/DDA-3560/RB/P/INGO/2070,226,222,95,97,640,285,299,158,141,883
73,Jordan,1,2015,JOR-15/DDA-3560/RB/H/NGO/2110,60,25,2,3,90,80,26,6,3,115
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/H/INGO/2131,15375,25678,19510,19967,80530,12330,20763,17342,17210,67645
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/H/INGO/2149,1674,5616,1782,1728,10800,1352,8818,647,941,11758
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/H/NGO/2186,200,600,0,0,800,236,564,0,0,800
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/BN/INGO/2197,369,402,416,418,1605,361,489,488,456,1794
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/WASH/INGO/2204,16541,17886,23029,21684,79140,16541,17886,23029,21684,79140
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/Sh./INGO/2211,450,536,508,506,2000,540,680,787,765,2772
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/H/NGO/2214,49,215,20,13,297,17,126,12,18,173
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/EDU/INGO/2220,185,186,3369,3465,7205,185,186,3201,3164,6736
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/BN/INGO/2222,730,910,946,914,3500,789,924,1202,1131,4046
73,Jordan,2,2015,JOR-15/DDA-3560/CBTF CFP 112015/SRP NFI /INGO/2229,1167,1227,823,864,4081,960,887,1448,1480,4775
73,Jordan,2,2015,JOR-15/DDA-3560/CBTF CFP 112015/SRP-H/NGO/2238,55,25,0,0,80,60,13,0,0,73
73,Jordan,2,2015,JOR-15/DDA-3560/CBTF CFP 112015/SRP ERL/INGO/2243,1479,170,51,0,1700,1001,967,0,0,1968
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/H/NGO/2244,0,800,15,30,845,0,886,12,34,932
73,Jordan,2,2015,JOR-15/DDA-3560/CBTF CFP 112015/SRP-H/NGO/2246,1490,2775,1475,1475,7215,1795,2977,621,843,6236
73,Jordan,2,2015,JOR-15/DDA-3560/CBTF CFP 112015/SRP ERL/UN/2247,1479,170,51,0,1700,1530,170,0,0,1700
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/EDU/INGO/2250,0,0,2500,2500,5000,0,0,2510,2499,5009
73,Jordan,2,2015,JOR-15/DDA-3560/CFP Nov 2015/BN/INGO/2251,1530,1531,1531,1531,6123,1600,1873,1665,1631,6769
73,Jordan,2,2015,JOR-15/DDA-3560/CBTF CFP 112015/SRP NFI /UN/2287,834,834,1666,1666,5000,2139,2189,1271,1212,6811
73,Jordan,1,2016,JOR-16/DDA-3560/Reserve16/SRP-H/NGO/2555,0,0,53760,53761,107521,0,0,61849,60375,122224
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/BN/INGO/2790,555,581,766,738,2640,498,676,806,756,2736
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/Sh./INGO/2791,451,561,584,564,2160,320,418,490,438,1666
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/BN/INGO/2806,405,461,618,591,2075,333,486,558,539,1916
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/Sh./INGO/2815,432,485,510,483,1910,402,580,605,508,2095
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/H/INGO/2833,3100,2435,1147,901,7583,3043,2756,1367,1114,8280
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/H/NGO/2836,391,414,177,177,1159,457,781,548,494,2280
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/SRP-Food/INGO/2838,56925,81675,49500,59400,247500,52129,74795,45330,54396,226650
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/BN/INGO/2853,489,544,560,531,2124,353,461,489,429,1732
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/SRP-H/NGO/2854,8,4,0,0,12,0,0,0,0,0
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/SRP-N/NGO/2861,500,1600,0,500,2600,579,1760,0,653,2992
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/Sh./INGO/2875,596,670,694,656,2616,528,640,791,754,2713
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/H/NGO/2884,100,21,24,5,150,74,11,25,10,120
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/BN/INGO/2896,927,1051,1031,971,3980,719,920,1290,1213,4142
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/P-H/INGO/2897,760,775,323,331,2189,1025,1316,691,807,3839
73,Jordan,2,2016,JOR-16/DDA-3560/CFP416/SRP-H/NGO/2901,1582,2457,407,474,4920,2339,4048,659,672,7718
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/BN-P/INGO/3970,3793,3947,5027,5233,18000,4365,4521,5908,6149,20943
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/BN/INGO/3978,741,832,861,816,3250,873,961,875,794,3503
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/BN-Sh./INGO/3981,536,1092,971,971,3570,927,1076,1133,1071,4207
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/BN/INGO/4008,709,782,953,886,3330,667,743,879,881,3170
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/WASH/INGO/4009,2036,2422,3090,2871,10419,2059,2460,3125,2913,10557
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/BN/INGO/4010,1173,1220,1221,1271,4885,1256,1570,1557,1450,5833
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/P-BN/INGO/4039,4513,4701,6050,6336,21600,4445,4678,5981,6262,21366
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/P/NGO/4044,625,2000,625,750,4000,85,5391,0,794,6270
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/SRP NFI /INGO/4054,825,784,1237,1279,4125,1453,1463,2092,1939,6947
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/H/NGO/4059,57,226,59,112,454,344,536,368,285,1533
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/SRP-N/NGO/4123,500,2870,4004,3846,11220,13,3858,1652,1526,7049
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/SRP Pro/INGO/4124,2973,3228,4075,4136,14412,1635,1841,7396,7133,18005
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/BN/INGO/4130,886,1092,1132,1040,4150,646,814,1052,990,3502
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/SRP NFI /INGO/4134,2470,2470,1940,1940,8820,2161,2060,2701,3033,9955
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/H/NGO/4136,40,200,107,80,427,41,236,113,68,458
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/SRP-H/INGO/4175,18,15,2,0,35,19,19,2,0,40
73,Jordan,2,2016,JOR-16/DDA-3560/CFP916/SRP NFI /NGO/4185,0,0,4570,3046,7616,0,0,4570,3046,7616
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/P/INGO/5363,350,400,644,306,1700,83,478,401,259,1221
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/H/INGO/5415,72,392,40,73,577,10,577,39,45,671
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/BN/INGO/5422,2805,3029,2356,3029,11219,6788,8117,11652,10449,37006
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/P/NGO/5475,9,1110,700,900,2719,704,1754,2390,2453,7301
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/P/NGO/5500,74,1011,967,963,3015,32,1496,1375,1472,4375
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/Sh.-P/INGO/5620,452,528,512,508,2000,489,570,638,613,2310
73,Jordan,2,2017,JOR-17/DDA-3560/SS-CfPMar17/SRP-Food/NGO/5634,285,15,0,0,300,277,23,0,0,300
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/H/INGO/5681,178,177,65,65,485,250,274,51,29,604
73,Jordan,2,2017,JOR-17/DDA-3560/SS-CfPMar17/SRP-H/INGO/5700,15,14,2,1,32,33,32,0,0,65
73,Jordan,2,2017,JOR-17/DDA-3560/SS-CfPMar17/SRP NFI /INGO/5747,1210,1150,1815,1875,6050,2072,2166,1802,1537,7577
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/WASH/INGO/5771,540,577,527,506,2150,1167,1168,735,794,3864
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/H/INGO/5788,245,352,114,89,800,343,425,212,209,1189
73,Jordan,2,2017,JOR-17/DDA-3560/SS-CfPMar17/SRP-H/INGO/5794,2062,2063,1980,2145,8250,2200,2420,1780,2000,8400
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/Sh./INGO/5800,444,545,542,520,2051,406,450,609,575,2040
73,Jordan,2,2017,JOR-17/DDA-3560/SS-CfPMar17/SRP NFI /NGO/5806,833,745,822,760,3160,833,745,822,760,3160
73,Jordan,2,2017,JOR-17/DDA-3560/SS-CfPMar17/SRP-Edu/NGO/5811,0,6,97,146,249,0,0,12,21,33
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/H/NGO/5812,36,6,8,2,52,46,2,10,0,58
73,Jordan,2,2017,JOR-17/DDA-3560/SS-CfPMar17/SRP-Food/INGO/5815,6440,6720,7280,7560,28000,6440,6720,7280,7560,28000
73,Jordan,2,2017,JOR-17/DDA-3560/SS-CfPMar17/SRP-Food/UN/5816,1500,1500,0,0,3000,1700,1700,0,0,3400
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPMar17/WASH/INGO/5824,602,657,582,587,2428,593,563,622,589,2367
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPAug17/Sh./INGO/6870,309,322,382,372,1385,0,0,0,0,0
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPAug17/BN/INGO/6882,1100,1220,1244,1178,4742,850,1027,1426,1352,4655
73,Jordan,2,2017,JOR-17/DDA-3560/SS-CfPAug17/SRP NFI /INGO/6890,1338,1271,2006,2073,6688,1878,1953,2088,1858,7777
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPAug17/BN/INGO/6899,548,602,774,726,2650,438,595,1163,1003,3199
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPAug17/BN/INGO/6912,855,941,1201,1131,4128,856,1057,1346,1331,4590
73,Jordan,2,2017,JOR-17/DDA-3560/J-CfPAug17/H/NGO/6958,3,96,22,35,156,5,137,29,28,199
73,Jordan,1,2017,JOR-17/DDA-3560/RANOV2017/H/O/7620,147,165,6,12,330,140,184,3,7,334
73,Jordan,2,2018,JOR-18/DDA-3560/J-CfPApr18/H/INGO/8970,39,556,6,34,635,1,168,1,19,189
73,Jordan,2,2018,JOR-18/DDA-3560/J-CfPApr18/WASH/INGO/9110,1467,1634,2258,2120,7479,0,0,0,0,0
71,Lebanon,1,2015,LEB-15/DDA-3604/Win/S/INGO/1138,1164,1342,1341,1265,5112,1200,1383,1382,1303,5268
